"","E1U","E2F","E2M","E3F","E3M","E4F","E4M","E5F","E5M","E6F","E6M","E7F","E7M","E8F","E8M"
"FBgn0083124",13.9971433755386,38.2289272615681,30.5421939890445,67.2617898952325,69.0732755917546,39.7867792772908,52.0188460652687,61.878815560405,73.0504123108368,79.0742402741471,70.2521245626697,85.2825968696992,71.4038049307854,68.4185012382026,86.216656910568
"FBgn0082981",1.8901215026602,7.41038540329647,4.09803610832948,8.95888015100262,6.47991861841589,5.53161896268933,4.59397932993894,6.32569026363134,12.5254891436441,8.30557230388411,9.74755682406025,13.4326826667198,12.5337085656525,9.89074246925346,13.3937741910467
"FBgn0086672",37.9788296947285,86.4004069502411,85.4295520799156,62.1989799660941,81.5736230854944,104.674252602217,69.0122660556676,89.8115761949041,113.638499819223,107.407165334357,107.792454507948,171.679565596697,152.118376790549,201.533545274736,215.284930245566
"FBgn0082928",0,1.55522469786058,1.22062803448206,1.28986698767363,0.75830677504886,1.70212626091898,0.452459981888004,3.29938944899797,4.15448152394476,4.94565840792136,3.71686967191987,2.33961551356129,2.15705474221471,3.21668515370857,2.43899952894195
"FBgn0082942",0.732337879110255,2.03846559722491,3.41571551033103,5.62892953774934,2.72999820084094,1.96904417776595,2.91183289266329,5.89946806103929,9.17595228003757,4.99460223284938,6.73649571883054,5.15969210825561,3.45658055102192,5.01059749015414,5.74005143043142
"FBgn0033375",25.214376531586,57.6161271350617,45.7086029223335,81.0510539353004,95.7044968782826,84.9561196387182,106.055670591266,75.5652160165558,117.08932975958,65.2430340908719,61.1490935786629,61.3552518779486,62.5810523416186,76.8248614197685,77.0470123096119
"FBgn0033376",129.032239757501,170.533760639124,178.6965952144,230.605435742729,215.211446965925,210.17158827147,229.432513984553,231.298693246159,272.182929403435,230.683967474895,249.133666435468,172.980620089968,182.162898719383,171.96200207925,181.353560321825
"FBgn0015838",427.194044016104,281.263264745613,292.523250635375,427.955084856794,417.406528660027,407.407098919411,389.178111546522,680.103423833224,622.378433007147,1422.32320546649,1309.45555537232,1450.95939629446,1532.78391366364,1070.22139393216,1112.91491698257
"FBgn0033377",524.487352073756,1229.07733424901,1179.3560686483,1078.67171427751,1210.26965804184,1034.57046859662,1137.83286592076,653.612690059852,632.291166831177,516.986422632458,551.441631346875,603.376035052461,601.886019903324,590.893165366754,598.838345882765
"FBgn0033378",147.762157143883,377.692231968401,323.823427527026,371.297595420711,434.150138991818,418.899331563677,398.471632632994,381.245165627694,475.304888473423,248.308231550819,335.047431620131,218.958919565964,244.448102613306,152.732769769305,161.390647159623
"FBgn0033379",388.265979990529,655.802562444629,726.907165353415,462.343110702679,474.03397407516,541.580788334845,557.509383232523,611.051969200393,690.942383007131,741.508486503898,751.397384885774,650.624676557624,645.043306816554,550.419596012968,482.398821447424
"FBgn0033380",190.117753677174,117.392820706005,107.555086323367,134.804334841316,151.304128217176,123.761559576024,152.88931832259,111.296651587832,138.584150724316,109.795553159425,101.536404936043,107.05744311112,98.9424940349248,103.323612423285,107.743867075211
"FBgn0003612",1784.44385305564,2009.8520120457,2252.3662581,1570.90036321603,1631.81782877416,1615.59806478279,1699.77533839742,1890.31769202308,1867.05626879609,1542.56799963023,1502.19775028516,1049.62660133327,1178.82904174204,757.260320907455,767.525173909721
"FBgn0033381",81.8380271399717,180.697464460986,165.188003471965,159.522373895254,186.202158093007,138.514166838519,164.106320975038,100.743405893876,125.51666670426,52.2854663286346,47.7334240181211,54.6919068104796,45.063326808065,51.8628267788933,58.6720227935136
"FBgn0027561",582.221503655135,290.660420697801,274.949516826658,397.186983688831,454.012133348348,429.662558473661,481.893238598019,466.662818621385,479.141315904609,400.88948482246,389.577949191495,387.146488771892,428.018754139256,339.766689564857,335.056161576061
"FBgn0033382",280.371309539447,234.986795979718,297.510079980776,245.123056668768,231.535886956471,312.995766316121,316.973508233946,378.027506032296,384.402191264035,301.543172667347,256.808623517411,164.101480755544,173.755678188224,104.827031122369,112.539319272942
"FBgn0260972",189.618117862821,43.4868869188114,53.9087876593312,24.4372840030863,30.3181352009421,24.2344978336482,23.4223566315828,54.3188613814111,56.5579201271588,122.138902480598,123.03755250403,194.443109525704,191.112247089234,232.122743474517,250.624020673563
"FBgn0265313",0.277218068102306,6.73169317291639,6.21754569213317,9.49853050077022,14.8584291946145,10.3697063661955,15.2670114257572,17.2573084360917,14.3114957068662,6.04931509826626,10.7334528765135,15.0469217887172,13.424614486824,6.72351957664841,7.64043098035747
"FBgn0086656",258.239504407028,170.317416992109,151.412857010675,197.937628474612,200.206274585645,182.518987307639,228.133448018106,336.115833117725,337.370772628775,404.528360812658,454.48215086736,397.165664349679,399.754860188669,402.499914469615,386.87044937737
"FBgn0050342",66.1697666955346,174.124594675986,158.789780296678,132.224600865969,163.869758515742,162.104301948799,154.954545230695,120.525480973767,126.587563774293,114.978580264321,106.811871423141,76.9075302232905,83.9501539730857,74.1579175989038,69.2793885205236
"FBgn0050344",142.966555159678,280.657700657106,344.738550197254,165.567826502371,212.756630932365,183.007996630492,224.174949819539,175.773297612405,208.108284878878,328.290353215598,296.832199507209,371.748889161174,355.970322678295,621.126212474951,561.80853135199
"FBgn0050345",0.0967493260812916,2.83803739378836,4.18690277015227,3.93978972573369,4.64961417288068,1.50480120724168,2.13460641916365,2.43284019978868,2.76490631102974,5.28091475475098,5.68339060148021,3.51541436783808,2.56567462985046,11.8786381065034,12.1674632638796
"FBgn0033387",0.224987582776339,1.9232582842889,4.16240259390715,3.79941220030809,4.36707473902955,3.65203390193884,3.23659938427493,1.49515977681603,3.27396889535514,1.92100085878823,2.2044210607915,3.99645727357168,4.24044333852947,5.45537852474334,2.62031838828215
"FBgn0033388",0,2.28052149355194,2.97956350544773,1.21967822496083,4.82766815047352,2.77537774971771,1.80983992755201,2.29966617657714,2.52962737010925,5.66511492650862,1.61657385521132,11.9774123311673,12.6407516993164,15.3447283614358,11.6195857532088
"FBgn0033389",4.02772485595616,23.8765107219918,28.4554080919976,50.8444628690393,44.9783900278767,39.591557403117,45.0931873148309,38.0187828456216,43.0720996606597,24.099372743209,20.689915351654,13.0338470522786,12.3794641034806,6.10060197420165,5.18742159365455
"FBgn0015477",1595.87978367471,3313.0014526183,3380.29501413727,1080.81187764895,1157.19474710962,984.391629669278,935.051228740233,870.021260194833,844.082030583677,878.100164036503,795.302511690966,847.192577529595,926.871536689117,668.338830390469,688.84129302688
"FBgn0002567",791.194993004141,153.185497109756,265.875568865594,15.2678375639452,17.232888515686,10.4414024088687,12.0997915525412,8.98248294339032,14.2131085876482,22.9541226556027,18.1428018323658,283.838796445592,206.312945112125,366.849817038944,286.194370460108
"FBgn0033391",0.115750839639809,0.210548188669522,0.423901916760737,0,0,0.429446538939433,0.452459981888004,0.40181448387998,0.979620466166387,3.40885772089077,2.51745195595467,1.41540148738084,0.743573629371555,2.96552064820204,1.42825447448068
"FBgn0015561",0.259918856694578,1.58413165641078,1.74564670118815,0.680027875193215,1.44879509117539,7.21460868686223,4.14151934805094,55.253132605285,75.1351838235064,80.3663218365376,78.1722483119638,69.2355757175715,91.5539590697171,51.4015382673134,51.6145802788973
"FBgn0033392",310.85257789461,167.004908218852,122.631547706897,231.921771989245,160.137616646978,123.07329396358,153.505654710289,127.070767107536,117.226942299641,139.043710037934,155.691298417057,156.213129900948,145.238592676269,137.427916410341,137.176902555841
"FBgn0262515",691.560995812484,464.048173041969,581.926209473877,411.98996917263,449.249009940231,426.497274767444,517.806546464803,445.381928798437,470.149885650909,561.113148131994,566.591127248256,935.033895199192,916.969072864747,1259.63837608569,1192.97595092692
"FBgn0010114",0.163169530613286,17.3255031182198,15.5208368989253,15.0572712758068,26.8882248166331,34.1729483744107,20.0580637570314,50.2524706886307,42.9708296680068,65.8719533872697,64.3051032441107,119.723387218656,150.081005658646,128.587115583596,148.441621906782
"FBgn0033395",0,5.58730032870413,3.8641176033369,5.37003423883293,9.0480749001592,12.7817537982361,11.6473315706532,13.2372110512373,16.3948257828186,16.7090322576243,13.701671464297,5.60682216192655,4.12648803449352,5.20015952457186,4.9073478809419
"FBgn0015037",0,3.68814352448663,3.35238770640831,0.680027875193215,2.95494664519013,5.31726055176946,2.71475989132802,5.85781966488998,4.35341791745703,9.74448534105862,3.63185172021,2.058566275589,4.94372780976503,5.16066578608934,3.26238310715221
"FBgn0033397",0,0.842192754678088,0.46169086278338,1.21967822496083,1.00417921156402,1.73692269250381,0.904919963776005,4.13822047561505,0.942557200399427,2.68940120230351,5.01118060710448,3.2505646847759,5.50659215957272,4.60973489776644,3.26223724295064
"FBgn0050343",3.76664619019712,2.05616492966238,4.13582505435212,1.89970610015405,1.44879509117539,3.0969583519953,1.35737994566401,1.13100738367654,0.979620466166387,0.384200171757645,1.22314102077005,0.52990498533706,0.408619887635754,1.89033107358524,1.24678975093891
"FBgn0020621",1166.37641613873,948.013689646032,970.567335308195,1102.19996608963,1061.21532741649,1048.13482922055,1103.59661159943,1099.08475550924,1096.66471943007,1226.08261366159,1082.72595764742,1599.13435395998,1533.64262646115,2089.02991536097,1999.52833800671
"FBgn0083977",0.161467228462497,58.5082526488367,58.3531126353473,42.3067152943134,45.8118725284177,49.2025536271811,33.642928745513,47.5867635173919,51.1187369747456,49.1629211296454,37.2022952915131,35.8661944599573,44.8826175285012,78.4733092213232,70.9492190326589
"FBgn0266625",2.26085791265787,21.0772850567053,17.6280963946064,11.3280478382115,20.141509769536,14.3596245105548,9.76811213204226,17.9672139774462,16.4454124450271,19.6358021569013,13.3029674545096,12.1900672604291,10.041700081702,9.58831078700075,7.39970845699516
"FBgn0033400",112.737881210006,267.598247307728,277.832944428864,218.202696711891,239.381608277386,216.384433590992,241.9626344553,214.633946736357,216.768665025264,202.40733666728,229.024373545574,175.860702074735,176.100354380375,171.746154451202,160.592463318926
"FBgn0033401",231.906833228054,100.161238850653,101.634786940149,212.174494349799,176.496547355286,187.162668525866,198.526476194051,177.538237692621,190.892011497609,197.517972511953,187.846193877494,225.99062977392,216.896773032519,202.11296565811,204.640011441711
"FBgn0026326",348.34112725752,971.186035363167,933.648341421092,833.706285379195,906.34506350832,615.333688614611,757.72907139569,381.273768470847,413.688264072031,306.398293853079,333.324064188106,265.096993125695,295.293133517524,207.401314052818,220.581083692612
"FBgn0028408",1377.26194452164,2325.74694186315,2207.78024030089,1263.76361139307,1436.84441620956,699.509898358269,733.263035778214,283.327015241841,229.52871239147,216.189599025627,207.429577451359,177.669640763308,155.762578791506,180.821136623991,152.279992252978
"FBgn0033402",224.839644157411,48.7526941069713,77.250838947092,5.15946795069453,8.69748248072314,4.94174698116096,6.27612576721459,16.2734365865231,12.0534898250857,86.3740435375423,68.1162109723356,218.601262597455,149.070416127163,414.066815474392,376.091122076974
"FBgn0033405",0,1.47239719763218,0,1.36005575038643,1.00417921156402,1.89734813509276,3.23659938427493,3.43004285198999,4.45180503667506,6.81771544178156,7.37706070936649,4.47707843458008,7.10078255197975,5.16016621134063,3.39102331439417
"FBgn0033404",0.161467228462497,0.210548188669522,0,0,0,0.394650107354597,0,0.81036955570147,0.60744970354344,0.76840034351529,2.48911263871804,0.588937792901035,0.743573629371555,1.61979758923434,0.878937674562343
"FBgn0010549",196.186797884716,300.930766137539,278.091390296633,205.168258816637,314.842471084572,174.543107513978,246.200757269913,32.7166680930704,182.570075519262,335.25991846964,333.488102231655,352.509446862908,477.658661891683,309.162769901439,370.555289712576
"FBgn0033408",0.649273518151567,2.59134028820952,2.9029469317475,5.01909042526893,2.53125475774473,3.11399170923787,2.91183289266329,2.50194703336843,2.39345626676553,5.28091475475098,2.81137555874475,2.21047893771801,1.41348111284316,3.57124095916876,3.55398189998193
"FBgn0028473",1727.57043482553,4272.32014452055,4352.31542598493,4637.36417031659,4720.24156142237,4335.3512837409,4489.18566265039,4205.90262809723,3906.51558032815,4424.13187002155,5041.51681344961,4364.95631899001,5201.56294968477,3664.99906998839,3561.8309029662
"FBgn0016970",54.9730371941991,8.3571118681609,9.50045944741697,7.8093906887546,5.10469204857504,3.47594856451114,6.27612576721459,12.670390188094,9.44973592344249,16.2758882609386,19.6657927941863,15.7374497636158,13.270370024652,10.812936279777,9.65871823413297
"FBgn0053774",10.8219096047749,28.7193980692372,24.7281188213188,33.5146819275797,29.8740883967469,23.6964556409472,26.9837225074693,24.9220981571162,13.7788932532154,11.3302298530173,15.02893772915,26.4160427649432,20.3780647470038,26.2277873480542,34.5905984775484
"FBgn0016078",138.124842407815,120.310395877215,131.876746724323,100.258681224979,94.4655763237934,120.065672779181,108.19027701043,138.761678763989,138.43788956395,171.923392478975,185.540292207535,219.328623552202,200.659020660752,361.047910078168,322.043052305567
"FBgn0041087",486.807523356655,134.239477046514,129.454797423329,178.519434896794,138.975915651565,288.310962092089,284.224433920367,676.203177535119,697.10731617574,773.061844412953,749.52050395185,566.181920431118,553.155577869197,513.733903506991,490.164493744244
"FBgn0033412",0,0.192465959573727,0,0,0.198743443096207,0,0.452459981888004,0.501007843333093,1.92217766656581,3.7441140677204,0.691972449663123,2.21313532460673,1.48714725874311,5.08083076267207,3.5741445563652
"FBgn0033413",318.319851571992,40.9527272997274,36.6147300442889,77.8614808474727,87.9429060968757,102.167024300671,119.640535579748,154.121963288286,141.652072710807,155.696448042965,164.541926069623,190.585251522669,181.726630150259,266.731614250926,234.908034350014
"FBgn0017558",476.689517116221,377.047849677634,445.800019149614,111.976782873716,44.7741310490308,33.8596945183516,34.3035272605777,28.3997256724327,14.3478382542744,154.355422655645,142.381701780299,277.706728552454,223.990643414126,306.154287944397,373.032981797754
"FBgn0029092",1633.006548892,319.828393710182,412.331755914646,206.422437531651,286.807666773146,279.036912472132,307.471848614298,391.23780478567,494.874285309313,458.323735286394,446.231163495554,658.263760635045,698.104050404047,722.451238663123,781.516156986208
"FBgn0259234",436.394174535506,512.833952790716,571.092751629284,357.687818903029,410.388490125702,288.890080242374,301.706496808188,185.801971569043,136.13578348519,155.32694872654,160.918014000211,318.180803287361,294.717628691068,508.225110135085,457.815611099647
"FBgn0053758",0,6.98489090086117,10.2849354770157,4.40925131278851,7.16569500087165,6.17825680915185,2.13460641916365,5.10427579895109,4.58869685837752,4.61040206109174,3.05323653949337,2.9644882441028,8.21268691085105,3.79155192763094,5.09500108559604
"FBgn0053757",0.108551159045021,8.89500982883106,5.11028449571903,11.2095300647207,9.61315376786145,6.26277985006057,5.17413280210331,5.09875660610828,8.09722397629442,5.329858579679,3.44666937393463,5.0621453785731,7.80406702321531,3.82672556539438,3.86725400342262
"FBgn0004360",0,4.29699235981618,3.04289130937045,11.6789916517755,10.8781448190318,49.8243891436911,42.8308874053909,237.282486670178,215.549918189871,219.353737621877,233.04372573047,85.633112483189,89.8250768621582,87.4577714497225,76.9352337814917
"FBgn0259246",0.108551159045021,5.93969958276286,4.99587897599616,1.96989486286684,7.30627837904969,4.44133411664803,3.3642928745513,7.28775928155855,7.25521605018922,23.1914913525762,11.3595146668398,28.373738784701,25.9583230524765,424.320866883298,228.624423615379
"FBgn0033421",105.577819238361,98.5224061133535,96.0689577288486,202.083374981575,203.36542090143,296.387210781638,295.94922421391,363.967803231471,414.957183480745,311.882334335209,290.062075344033,254.071206772785,257.75994566019,247.720754029443,248.773248087252
"FBgn0263660",20.3899081654067,4.19281827596432,3.94073417703713,0.680027875193215,2.24376886356022,2.71934160188327,2.45937291077529,5.37794061557642,7.52683753851794,25.0635483864364,19.6183461845766,61.74654519562,51.0452928308015,149.172114220367,133.138089208938
"FBgn0266819",0.108551159045021,1.48937555172428,1.24616689238214,0,0.360819888856447,0.197325053677298,2.58706640105166,2.04706878221838,1.55000690394287,0,0.929217417979968,2.72286769560151,1.74843485457896,5.4127327494172,3.07804293935661
"FBgn0085436",5668.25586852408,12000.7196494208,11690.826539301,5893.35854717696,6640.56490498328,4481.46145874853,4328.58327332022,6332.83962103553,5998.63142253304,7295.86322701835,7316.45701546211,5584.52045392667,6399.59674411727,5362.31022093622,5564.16023413565
"FBgn0033426",77.3623958190003,62.3124899397883,74.36217573033,17.3781099522377,18.6455856849417,13.0152487459021,10.2205721139303,16.1763764896568,19.5076422687871,43.2604375061632,35.3346403509579,135.144438643653,109.252393882835,184.373769771089,180.722617956865
"FBgn0033427",105.356006876941,235.258652203636,231.877218644323,232.531611101726,229.195683826499,194.10594501566,199.781280033132,98.3456433744787,129.923673909694,69.3786987580165,72.2726616827461,53.5218159008222,54.8103623061672,40.8721138283157,40.4626396506628
"FBgn0033428",229.10233405088,105.888480053,129.338400483024,135.581020738065,167.735389273896,157.930823387312,186.426684641509,243.096824884375,258.60162777525,238.661633859616,243.781127536232,307.101294214712,289.933873649751,357.489446139181,355.147303790242
"FBgn0033429",14.884504335076,15.3969997083439,23.5095681501467,19.7472776394465,20.1351906317076,18.0336278458429,20.3245162694256,16.5704227847221,22.4087196831606,25.3009170834099,17.8594205802678,25.3916546097366,29.3343252872264,25.5110579592026,28.53711783597
"FBgn0025286",1447.74921290191,3082.52950415225,2973.56810954309,3037.01204217911,3156.51761036226,2935.14029543741,2990.84564701968,2794.76753601381,3026.62236262858,2654.19338215619,3119.38193463367,3288.82951011323,3433.19496800501,3720.43098547609,3726.21852918799
"FBgn0261016",1130.20097789211,63.125131846823,79.527648932022,71.7630897226686,66.0195935527184,76.3410990393688,63.9909441275336,122.547326503614,117.830861995529,96.0695850536729,79.8599502892898,51.0050773195116,56.2238434190104,42.6496659830653,34.7787614558798
"FBgn0033431",22.7202593551395,22.7140905720119,27.3594005083321,16.2286204899896,16.86655309108,15.3632831361839,15.5334639381514,15.376330926102,25.2007694553094,21.1726028439319,12.4831464559587,19.3067062002167,16.2918658706463,26.9463223954867,38.3320660470659
"FBgn0010342",820.160810928061,2088.21469916025,2064.68525382653,2148.11643409129,2336.72931868968,2195.05304020743,2270.02210088567,1783.30715584884,1809.16123226859,1133.27505485404,1270.64263611894,554.424977557179,744.927268679242,347.597568610235,391.114102779261
"FBgn0033434",125.92798517319,227.85772623588,241.425469407285,133.773363152559,146.967166810992,132.802114248315,145.835966081876,309.754917830982,297.089905353669,313.739690513736,306.918499860518,270.852004638178,264.78706206627,307.187280756388,296.102956008074
"FBgn0050338",7.38658239751509,5.89257472649525,6.00812736338571,10.9989637765823,6.97166349144622,13.2735460235205,12.0997915525412,22.4338783900752,27.8793706068452,18.8674018133861,23.1032420635257,14.8612143179641,15.1730493414029,20.2246359345082,13.2312062720689
"FBgn0050340",1.04977495759125,5.22641976381998,7.27983311366793,8.01995697689298,9.9842011261383,8.70237653686135,8.53842567665462,19.9680774855258,17.4357701024361,14.1175187051768,16.4319899208493,7.87707466504336,8.92288355245866,5.91901508942772,7.11127683682241
"FBgn0050339",0,5.3569992049304,3.88965646123698,6.73008998921937,5.41838294401253,7.62491868905558,6.65920623804369,17.0273054561729,14.336477012909,20.3552586754886,14.2605241897262,11.1997649896388,10.075077069466,11.4924309091773,15.6823030944295
"FBgn0050000",208.275156595189,341.761256228129,355.249136932304,289.101661530071,301.791655089814,187.007650961097,184.605779182116,56.3037893150757,63.217938685903,10.5128856845739,9.18804893571673,12.4880081840057,6.47116422664414,18.3732569506291,32.0010701535478
"FBgn0050005",66.9365758202932,10.4985975484259,19.9232619387458,5.22965671340732,3.69256395473562,4.29794203130166,7.05335224071423,6.28150595927144,3.17486105777838,3.79305789264842,4.46155990653879,6.63816245819227,5.53996914733668,8.04202534747831,7.25842318201835
"FBgn0033437",1.35387980393837,1.722878948695,2.10622081402618,1.96989486286684,1.25005164807919,2.52411972770949,3.68905936616293,25.3658278471586,14.7549101275881,37.9721723237457,44.4653554892871,36.0192182626167,33.6887239297918,53.2949803403736,45.4571183666532
"FBgn0264878",0,0.39278854411849,0,0,0,0.75240060362084,0.452459981888004,1.67918887833496,0.84344936282266,1.92100085878823,3.39460675189316,3.91401869052817,6.06254433900838,3.93541731554641,3.3693500037832
"FBgn0033438",0.604099622415208,2.48986132912057,1.68231889726544,1.96989486286684,3.73417741240496,4.38667143121741,4.59397932993894,11.1190153155247,9.54812304266051,168.871842387913,117.343613663084,493.051929975648,512.687200788417,491.242541004218,476.892681915834
"FBgn0264879",0,0,0,0,0,0.357750496266243,0,0.685036944852023,0,5.329858579679,3.94949862780494,5.4832718710575,5.72759059727258,5.20482759699446,4.32317617186625
"FBgn0023143",4127.16346765441,1134.46366468887,1093.58300150491,2330.18441712068,2420.74848704037,2946.79201802545,3116.5116672025,3247.8850358243,3511.72900721746,2585.4263926705,2722.33256289322,2453.85419802746,2702.09936780772,1863.90750338567,2049.6495694717
"FBgn0260474",0.108551159045021,0.915450527160515,0,0.680027875193215,1.19246065857724,1.18184714256027,2.00691292888729,5.20073922412656,5.05853402185977,18.9652894632421,21.2770954740515,15.9721580370742,17.2898149254817,10.4915479017616,7.09590218903529
"FBgn0033439",0,0.41789650290209,1.2584169805047,0,0.360819888856447,0.394650107354597,0,10.3657157396764,9.21301554580452,54.6322607564419,37.1924200240035,55.6362248455672,44.2127100450296,40.1734285344581,44.8888342132832
"FBgn0033440",0,0.268923606493107,0,0,0.198743443096207,1.18184714256027,0.452459981888004,4.47355437331708,5.43142550284145,14.7880313988361,8.72870544193865,6.87712986754169,3.97915574269362,2.31713576189106,2.38247130917367
"FBgn0265338",0.617956490518454,1.30503919684205,0,0,0.559563331952654,0.357750496266243,0.77722647349964,8.89117479907551,10.5270227904682,29.1429188009864,31.3917113040594,13.5780071389828,14.6504741497312,6.04123968212604,7.74851786460624
"FBgn0010316",1034.80742120355,45.5136196994025,53.1927046929211,174.250561109431,130.473133777775,251.572058302774,216.06685306109,679.07574586007,607.736380699577,5101.31255425287,4510.82155592071,2985.84285395758,3959.24457374691,1240.40372500734,1401.81523298502
"FBgn0259678",0,1.4310001339007,2.91623570152501,2.57973397534726,1.04084620889999,0.555075549943541,0.452459981888004,5.93257372644344,3.13707707365269,13.5864870586351,10.0078699342676,38.6828795278482,32.8979489719122,240.843854319861,175.141410206909
"FBgn0027589",0,0.268923606493107,0,0,0,0,0,0.133758647713349,0,0,0,0.425068196806047,0,7.70987655469718,5.22115651519409
"FBgn0033443",0,0.210548188669522,0.923381725566757,0,0.198743443096207,0,0,1.06586311256488,2.52962737010925,1.15260051527294,0.796752856660393,0.288990872466177,0.669907483471605,4.97073697994998,3.02083232457526
"FBgn0033446",0.828070487132268,0.421096377339045,0.46169086278338,1.28986698767363,0.44461587961137,0.984522088882975,0.452459981888004,0.845519468463513,0,5.329858579679,4.53669067047079,214.497815271114,145.43194243248,848.798306970894,706.793211107041
"FBgn0040092",0,0.55904266990493,0.86005392164404,0.609839112480415,0,0,0.452459981888004,0.458578801889605,0,0,0.611570510385028,19.9390649093299,13.2300808665161,33.6901945715501,28.4352896619302
"FBgn0040093",0,0.210548188669522,0,0,0,0,0,0.458578801889605,0,1.87205703386019,1.16646238629681,19.537318691492,16.1376214084744,37.3985563618382,31.7868516052625
"FBgn0050001",56.724659373552,72.0755795252805,83.5633537118027,110.016107024666,99.1931364029257,93.089777938505,104.165385620814,109.123290876843,93.8436471788252,72.8291498761687,83.2670947526496,18.9311434926977,31.8999999170769,6.07807155850461,9.95075461956736
"FBgn0033447",0,0.696988962470815,0.39836305886066,0,0,0.197325053677298,0,0.175603064655028,0,23.1425475276482,16.3463168062251,72.3394058770346,72.8771278487844,58.9215142158984,64.7810591636288
"FBgn0033448",0.598745334976388,0.980139047243973,0.423901916760737,0.680027875193215,0,0.626771592616731,0,0.634766491046442,0.979620466166387,0,0.929217417979968,21.3740490302836,8.29326522712302,203.832885236354,159.040681418752
"FBgn0033449",101.365880217536,10.0110129016144,10.1327410112702,21.2477109152586,34.0205920763445,47.1858860195948,47.5636257574477,69.2596190971154,60.8935639221603,77.4884957621885,74.7400582977022,49.9116237100443,56.0028449813105,45.8697013246818,42.6066284117097
"FBgn0033450",44.3923743861735,41.0901531239231,48.9230814081478,16.088242964564,18.697661138694,28.7078814570734,19.1531437932554,31.3306076315778,32.1721853892099,18.916345638314,18.6891287665966,9.45026165965318,11.4885581823091,6.91738887444379,8.11900058282828
"FBgn0033451",92.652279816225,7.11794336210262,3.91519531913705,8.81850262557701,6.84625404302195,7.84138027947895,7.30873922126696,9.32689855149898,4.96014690264174,1.92100085878823,1.4603859890869,2.66237024147247,1.82210100047891,6.87145825924697,5.82700153488071
"FBgn0266186",256.688998393243,143.189160689805,211.461494430669,61.5626715947704,56.4480532425263,75.4273353548449,67.0415360423147,197.240539646626,223.433484776006,207.932970546671,208.833993681455,198.502759587998,198.260230969722,164.098439033982,190.727767052343
"FBgn0033453",289.478767683484,635.455120337211,645.170841671467,225.477046557786,248.281207939861,105.056455576142,107.066152981636,21.2205446779008,24.4949326325479,14.3059435772224,10.3215559923451,9.91439338206968,13.0493715869521,40.7767397520335,40.5214078456666
"FBgn0023180",118.227193248293,62.0488695560986,61.7698668273333,85.3199277226634,84.5379280584156,106.744503325841,102.552618694597,83.7892744046446,93.514929478962,72.4938935293391,63.3785482700878,20.6574738003277,41.5998340866711,9.74700988436508,11.6042467879118
"FBgn0023175",939.450381679979,1558.90937665889,1668.08424160939,959.047777992399,1008.56067388678,632.760675002181,688.005972057572,388.313615993311,426.406923862317,341.052145678124,354.491102048319,328.265793369313,321.572585970991,311.039285148312,309.250636465334
"FBgn0033454",267.995154166732,191.665958045109,186.618967029296,468.74411663027,456.015635676522,610.846064567224,647.379070582404,604.205647182052,656.837696849,535.281199402041,629.944803025415,503.926641515947,501.815620454796,448.81898253285,405.327075702014
"FBgn0027580",960.649250750315,34.4036986724836,44.4757247997289,19.5367113513081,27.3797351630008,26.7721742766929,26.1481820547522,66.3152438794743,52.7171683858208,162.054126946132,135.289386361427,350.058553571747,223.280446772518,813.214554241531,583.251385444391
"FBgn0265339",0,0,0,0,0.44461587961137,0.984522088882975,0,1.95151920822653,0.471278600199713,3.40885772089077,3.74059297672472,2.03870311483338,1.41348111284316,0.764786180052667,0.23838360991998
"FBgn0050010",15.7361208672469,5.23459709555955,7.17871636372257,5.15946795069453,7.77215279958066,5.94613532388971,6.14843227693823,10.4649388916948,8.39526820738347,17.0932324293819,16.0484323539176,11.2225856169617,9.47883573189431,10.0859623255821,6.1602904305031
"FBgn0011241",75.1265395583157,110.725802537172,115.056545647624,95.779241149478,115.430935025636,106.519421096189,101.844771732156,100.005956750219,104.56031060828,85.605643194027,86.9094649830153,78.5794679205981,83.2537816722221,67.0526464202609,69.7160907436349
"FBgn0033457",150.081522156346,21.7640753979402,17.4503630709608,25.4682556918434,32.0447577922979,34.1110385121554,35.1280021814534,41.7257901047592,36.6838728426185,62.8962396630646,55.1236656816002,58.7728201811025,47.4413799879796,53.0193665005184,40.5608222907337
"FBgn0266631",0,6.05808231341159,7.01323312819955,31.4964580539348,16.0092763955224,37.1136876428241,34.0370747481835,72.5175454738297,64.9560712079772,59.1521255953442,67.0624387718027,49.7795372391297,36.776973751314,12.4942317371002,22.3484057798304
"FBgn0033458",464.547497837012,250.70596427684,214.402227248107,402.390171143395,433.631035797644,567.224454686176,528.274426347454,680.615688280035,747.08760622305,627.011994061191,732.836604439327,384.68499909861,306.641271578404,131.357010798002,142.381149394848
"FBgn0033459",37.8211052844985,67.0909505662763,83.4428020448781,115.758944828997,135.541862409001,139.383433882835,138.410598902174,201.097862097775,205.231178047481,195.491733575643,237.492122634659,172.98782529021,162.025385057099,154.739537954262,182.081309293325
"FBgn0033460",896.613697039105,388.510778491276,415.76063051558,455.86269699856,501.169788211268,530.111482743903,516.510466818366,729.98585071029,668.838914738647,826.130411940436,768.72039559162,987.275475238337,971.820908193148,1005.73040426349,1037.56820833121
